gene_id,production_name,alphafold_available
Wban_00181,wuchereria_bancrofti_prjna275548,False
Wban_00182,wuchereria_bancrofti_prjna275548,False
Wban_00183,wuchereria_bancrofti_prjna275548,False
Wban_00184,wuchereria_bancrofti_prjna275548,False
Wban_00185,wuchereria_bancrofti_prjna275548,False
Wban_00186,wuchereria_bancrofti_prjna275548,False
Wban_00187,wuchereria_bancrofti_prjna275548,False
Wban_00188,wuchereria_bancrofti_prjna275548,False
Wban_00189,wuchereria_bancrofti_prjna275548,False
Wban_00190,wuchereria_bancrofti_prjna275548,False
Wban_00191,wuchereria_bancrofti_prjna275548,False
Wban_00192,wuchereria_bancrofti_prjna275548,False
Wban_00193,wuchereria_bancrofti_prjna275548,False
Wban_00194,wuchereria_bancrofti_prjna275548,False
Wban_00195,wuchereria_bancrofti_prjna275548,False
Wban_00196,wuchereria_bancrofti_prjna275548,False
Wban_00197,wuchereria_bancrofti_prjna275548,False
Wban_00198,wuchereria_bancrofti_prjna275548,False
Wban_00199,wuchereria_bancrofti_prjna275548,False
Wban_00200,wuchereria_bancrofti_prjna275548,False
Wban_00201,wuchereria_bancrofti_prjna275548,False
Wban_00202,wuchereria_bancrofti_prjna275548,False
Wban_00203,wuchereria_bancrofti_prjna275548,False
Wban_00204,wuchereria_bancrofti_prjna275548,False
Wban_00205,wuchereria_bancrofti_prjna275548,False
Wban_00206,wuchereria_bancrofti_prjna275548,False
Wban_00207,wuchereria_bancrofti_prjna275548,False
Wban_00208,wuchereria_bancrofti_prjna275548,False
Wban_00209,wuchereria_bancrofti_prjna275548,False
Wban_00210,wuchereria_bancrofti_prjna275548,False
Wban_00211,wuchereria_bancrofti_prjna275548,False
Wban_00212,wuchereria_bancrofti_prjna275548,False
Wban_00213,wuchereria_bancrofti_prjna275548,False
Wban_00214,wuchereria_bancrofti_prjna275548,False
Wban_00215,wuchereria_bancrofti_prjna275548,False
Wban_00216,wuchereria_bancrofti_prjna275548,False
Wban_00217,wuchereria_bancrofti_prjna275548,False
Wban_00218,wuchereria_bancrofti_prjna275548,False
Wban_00219,wuchereria_bancrofti_prjna275548,False
Wban_00220,wuchereria_bancrofti_prjna275548,False
Wban_00221,wuchereria_bancrofti_prjna275548,False
Wban_00222,wuchereria_bancrofti_prjna275548,False
Wban_00223,wuchereria_bancrofti_prjna275548,False
Wban_00224,wuchereria_bancrofti_prjna275548,False
Wban_00225,wuchereria_bancrofti_prjna275548,False
Wban_00226,wuchereria_bancrofti_prjna275548,False
Wban_00227,wuchereria_bancrofti_prjna275548,False
Wban_00228,wuchereria_bancrofti_prjna275548,False
Wban_00229,wuchereria_bancrofti_prjna275548,False
Wban_00230,wuchereria_bancrofti_prjna275548,False
Wban_00231,wuchereria_bancrofti_prjna275548,False
Wban_00232,wuchereria_bancrofti_prjna275548,False
Wban_00233,wuchereria_bancrofti_prjna275548,False
Wban_00234,wuchereria_bancrofti_prjna275548,False
Wban_00235,wuchereria_bancrofti_prjna275548,False
Wban_00236,wuchereria_bancrofti_prjna275548,False
Wban_00237,wuchereria_bancrofti_prjna275548,False
Wban_00238,wuchereria_bancrofti_prjna275548,False
Wban_00239,wuchereria_bancrofti_prjna275548,False
Wban_00240,wuchereria_bancrofti_prjna275548,False
Wban_00241,wuchereria_bancrofti_prjna275548,False
Wban_00242,wuchereria_bancrofti_prjna275548,False
Wban_00243,wuchereria_bancrofti_prjna275548,False
Wban_00244,wuchereria_bancrofti_prjna275548,False
Wban_00245,wuchereria_bancrofti_prjna275548,False
Wban_00246,wuchereria_bancrofti_prjna275548,False
Wban_00247,wuchereria_bancrofti_prjna275548,False
Wban_00248,wuchereria_bancrofti_prjna275548,False
Wban_00249,wuchereria_bancrofti_prjna275548,False
Wban_00250,wuchereria_bancrofti_prjna275548,False
Wban_00251,wuchereria_bancrofti_prjna275548,False
Wban_00252,wuchereria_bancrofti_prjna275548,False
Wban_00253,wuchereria_bancrofti_prjna275548,False
Wban_00254,wuchereria_bancrofti_prjna275548,False
Wban_00255,wuchereria_bancrofti_prjna275548,False
Wban_00256,wuchereria_bancrofti_prjna275548,False
Wban_00257,wuchereria_bancrofti_prjna275548,False
Wban_00258,wuchereria_bancrofti_prjna275548,False
Wban_00259,wuchereria_bancrofti_prjna275548,False
Wban_00260,wuchereria_bancrofti_prjna275548,False
Wban_00261,wuchereria_bancrofti_prjna275548,False
Wban_00262,wuchereria_bancrofti_prjna275548,False
Wban_00263,wuchereria_bancrofti_prjna275548,False
Wban_00264,wuchereria_bancrofti_prjna275548,False
Wban_00265,wuchereria_bancrofti_prjna275548,False
Wban_00266,wuchereria_bancrofti_prjna275548,False
Wban_00267,wuchereria_bancrofti_prjna275548,False
Wban_00268,wuchereria_bancrofti_prjna275548,False
Wban_00269,wuchereria_bancrofti_prjna275548,False
Wban_00270,wuchereria_bancrofti_prjna275548,False
Wban_00271,wuchereria_bancrofti_prjna275548,False
Wban_00272,wuchereria_bancrofti_prjna275548,False
Wban_00273,wuchereria_bancrofti_prjna275548,False
Wban_00274,wuchereria_bancrofti_prjna275548,False
Wban_00275,wuchereria_bancrofti_prjna275548,False
Wban_00276,wuchereria_bancrofti_prjna275548,False
Wban_00277,wuchereria_bancrofti_prjna275548,False
Wban_00278,wuchereria_bancrofti_prjna275548,False
Wban_00279,wuchereria_bancrofti_prjna275548,False
Wban_00280,wuchereria_bancrofti_prjna275548,False
Wban_00281,wuchereria_bancrofti_prjna275548,False
Wban_00282,wuchereria_bancrofti_prjna275548,False
Wban_00283,wuchereria_bancrofti_prjna275548,False
Wban_00284,wuchereria_bancrofti_prjna275548,False
Wban_00285,wuchereria_bancrofti_prjna275548,False
Wban_00286,wuchereria_bancrofti_prjna275548,False
Wban_00287,wuchereria_bancrofti_prjna275548,False
Wban_00288,wuchereria_bancrofti_prjna275548,False
Wban_00289,wuchereria_bancrofti_prjna275548,False
Wban_00290,wuchereria_bancrofti_prjna275548,False
Wban_00291,wuchereria_bancrofti_prjna275548,False
Wban_00292,wuchereria_bancrofti_prjna275548,False
Wban_00293,wuchereria_bancrofti_prjna275548,False
Wban_00294,wuchereria_bancrofti_prjna275548,False
Wban_00295,wuchereria_bancrofti_prjna275548,False
Wban_00296,wuchereria_bancrofti_prjna275548,False
Wban_00297,wuchereria_bancrofti_prjna275548,False
Wban_00298,wuchereria_bancrofti_prjna275548,False
Wban_00299,wuchereria_bancrofti_prjna275548,False
Wban_00300,wuchereria_bancrofti_prjna275548,False
Wban_00301,wuchereria_bancrofti_prjna275548,False
Wban_00302,wuchereria_bancrofti_prjna275548,False
Wban_00303,wuchereria_bancrofti_prjna275548,False
Wban_00304,wuchereria_bancrofti_prjna275548,False
Wban_00305,wuchereria_bancrofti_prjna275548,False
Wban_00306,wuchereria_bancrofti_prjna275548,False
Wban_00307,wuchereria_bancrofti_prjna275548,False
Wban_00308,wuchereria_bancrofti_prjna275548,False
Wban_00309,wuchereria_bancrofti_prjna275548,False
Wban_00310,wuchereria_bancrofti_prjna275548,False
Wban_00311,wuchereria_bancrofti_prjna275548,False
Wban_00312,wuchereria_bancrofti_prjna275548,False
Wban_00313,wuchereria_bancrofti_prjna275548,False
Wban_00314,wuchereria_bancrofti_prjna275548,False
Wban_00315,wuchereria_bancrofti_prjna275548,False
Wban_00316,wuchereria_bancrofti_prjna275548,False
Wban_00317,wuchereria_bancrofti_prjna275548,False
Wban_00318,wuchereria_bancrofti_prjna275548,False
Wban_00319,wuchereria_bancrofti_prjna275548,False
Wban_00320,wuchereria_bancrofti_prjna275548,False
Wban_00321,wuchereria_bancrofti_prjna275548,False
Wban_00322,wuchereria_bancrofti_prjna275548,False
Wban_00323,wuchereria_bancrofti_prjna275548,False
Wban_00324,wuchereria_bancrofti_prjna275548,False
Wban_00325,wuchereria_bancrofti_prjna275548,False
Wban_00326,wuchereria_bancrofti_prjna275548,False
Wban_00327,wuchereria_bancrofti_prjna275548,False
Wban_00328,wuchereria_bancrofti_prjna275548,False
Wban_00329,wuchereria_bancrofti_prjna275548,False
Wban_00330,wuchereria_bancrofti_prjna275548,False
Wban_00331,wuchereria_bancrofti_prjna275548,False
Wban_00332,wuchereria_bancrofti_prjna275548,False
Wban_00333,wuchereria_bancrofti_prjna275548,False
Wban_00334,wuchereria_bancrofti_prjna275548,False
Wban_00335,wuchereria_bancrofti_prjna275548,False
Wban_00336,wuchereria_bancrofti_prjna275548,False
Wban_00337,wuchereria_bancrofti_prjna275548,False
Wban_00338,wuchereria_bancrofti_prjna275548,False
Wban_00339,wuchereria_bancrofti_prjna275548,False
Wban_00340,wuchereria_bancrofti_prjna275548,False
Wban_00341,wuchereria_bancrofti_prjna275548,False
Wban_00342,wuchereria_bancrofti_prjna275548,False
Wban_00343,wuchereria_bancrofti_prjna275548,False
Wban_00344,wuchereria_bancrofti_prjna275548,False
Wban_00345,wuchereria_bancrofti_prjna275548,False
Wban_00346,wuchereria_bancrofti_prjna275548,False
Wban_00347,wuchereria_bancrofti_prjna275548,False
Wban_00348,wuchereria_bancrofti_prjna275548,False
Wban_00349,wuchereria_bancrofti_prjna275548,False
Wban_00350,wuchereria_bancrofti_prjna275548,False
Wban_00351,wuchereria_bancrofti_prjna275548,False
Wban_00352,wuchereria_bancrofti_prjna275548,False
Wban_00353,wuchereria_bancrofti_prjna275548,False
Wban_00354,wuchereria_bancrofti_prjna275548,False
Wban_00355,wuchereria_bancrofti_prjna275548,False
Wban_00356,wuchereria_bancrofti_prjna275548,False
Wban_00357,wuchereria_bancrofti_prjna275548,False
Wban_00358,wuchereria_bancrofti_prjna275548,False
Wban_00359,wuchereria_bancrofti_prjna275548,False
Wban_00360,wuchereria_bancrofti_prjna275548,False
Wban_00361,wuchereria_bancrofti_prjna275548,False
Wban_00362,wuchereria_bancrofti_prjna275548,False
Wban_00363,wuchereria_bancrofti_prjna275548,False
Wban_00364,wuchereria_bancrofti_prjna275548,False
Wban_00365,wuchereria_bancrofti_prjna275548,False
Wban_00366,wuchereria_bancrofti_prjna275548,False
Wban_00367,wuchereria_bancrofti_prjna275548,False
Wban_00368,wuchereria_bancrofti_prjna275548,False
Wban_00369,wuchereria_bancrofti_prjna275548,False
Wban_00370,wuchereria_bancrofti_prjna275548,False
Wban_00371,wuchereria_bancrofti_prjna275548,False
Wban_00372,wuchereria_bancrofti_prjna275548,False
Wban_00373,wuchereria_bancrofti_prjna275548,False
Wban_00374,wuchereria_bancrofti_prjna275548,False
Wban_00375,wuchereria_bancrofti_prjna275548,False
Wban_00376,wuchereria_bancrofti_prjna275548,False
Wban_00377,wuchereria_bancrofti_prjna275548,False
Wban_00378,wuchereria_bancrofti_prjna275548,False
Wban_00379,wuchereria_bancrofti_prjna275548,False
Wban_00380,wuchereria_bancrofti_prjna275548,False
Wban_00381,wuchereria_bancrofti_prjna275548,False
Wban_00382,wuchereria_bancrofti_prjna275548,False
Wban_00383,wuchereria_bancrofti_prjna275548,False
Wban_00384,wuchereria_bancrofti_prjna275548,False
Wban_00385,wuchereria_bancrofti_prjna275548,False
Wban_00386,wuchereria_bancrofti_prjna275548,False
Wban_00387,wuchereria_bancrofti_prjna275548,False
Wban_00388,wuchereria_bancrofti_prjna275548,False
Wban_00389,wuchereria_bancrofti_prjna275548,False
Wban_00390,wuchereria_bancrofti_prjna275548,False
Wban_00391,wuchereria_bancrofti_prjna275548,False
Wban_00392,wuchereria_bancrofti_prjna275548,False
Wban_00393,wuchereria_bancrofti_prjna275548,False
Wban_00394,wuchereria_bancrofti_prjna275548,False
Wban_00395,wuchereria_bancrofti_prjna275548,False
Wban_00396,wuchereria_bancrofti_prjna275548,False
Wban_00397,wuchereria_bancrofti_prjna275548,False
Wban_00398,wuchereria_bancrofti_prjna275548,False
Wban_00399,wuchereria_bancrofti_prjna275548,False
Wban_00400,wuchereria_bancrofti_prjna275548,False
Wban_00401,wuchereria_bancrofti_prjna275548,False
Wban_00402,wuchereria_bancrofti_prjna275548,False
Wban_00403,wuchereria_bancrofti_prjna275548,False
Wban_00404,wuchereria_bancrofti_prjna275548,False
Wban_00405,wuchereria_bancrofti_prjna275548,False
Wban_00406,wuchereria_bancrofti_prjna275548,False
Wban_00407,wuchereria_bancrofti_prjna275548,False
Wban_00408,wuchereria_bancrofti_prjna275548,False
Wban_00409,wuchereria_bancrofti_prjna275548,False
Wban_00410,wuchereria_bancrofti_prjna275548,False
Wban_00411,wuchereria_bancrofti_prjna275548,False
Wban_00412,wuchereria_bancrofti_prjna275548,False
Wban_00413,wuchereria_bancrofti_prjna275548,False
Wban_00414,wuchereria_bancrofti_prjna275548,False
Wban_00415,wuchereria_bancrofti_prjna275548,False
Wban_00416,wuchereria_bancrofti_prjna275548,False
Wban_00417,wuchereria_bancrofti_prjna275548,False
Wban_00418,wuchereria_bancrofti_prjna275548,False
Wban_00419,wuchereria_bancrofti_prjna275548,False
Wban_00420,wuchereria_bancrofti_prjna275548,False
Wban_00421,wuchereria_bancrofti_prjna275548,False
Wban_00422,wuchereria_bancrofti_prjna275548,False
Wban_00423,wuchereria_bancrofti_prjna275548,False
Wban_00424,wuchereria_bancrofti_prjna275548,False
Wban_00425,wuchereria_bancrofti_prjna275548,False
Wban_00426,wuchereria_bancrofti_prjna275548,False
Wban_00427,wuchereria_bancrofti_prjna275548,False
Wban_00428,wuchereria_bancrofti_prjna275548,False
Wban_00429,wuchereria_bancrofti_prjna275548,False
Wban_00430,wuchereria_bancrofti_prjna275548,False
Wban_00431,wuchereria_bancrofti_prjna275548,False
Wban_00432,wuchereria_bancrofti_prjna275548,False
Wban_00433,wuchereria_bancrofti_prjna275548,False
Wban_00434,wuchereria_bancrofti_prjna275548,False
Wban_00435,wuchereria_bancrofti_prjna275548,False
Wban_00436,wuchereria_bancrofti_prjna275548,False
Wban_00437,wuchereria_bancrofti_prjna275548,False
Wban_00438,wuchereria_bancrofti_prjna275548,False
Wban_00439,wuchereria_bancrofti_prjna275548,False
Wban_00440,wuchereria_bancrofti_prjna275548,False
Wban_00441,wuchereria_bancrofti_prjna275548,False
Wban_00442,wuchereria_bancrofti_prjna275548,False
Wban_00443,wuchereria_bancrofti_prjna275548,False
Wban_00444,wuchereria_bancrofti_prjna275548,False
Wban_00445,wuchereria_bancrofti_prjna275548,False
Wban_00446,wuchereria_bancrofti_prjna275548,False
Wban_00447,wuchereria_bancrofti_prjna275548,False
Wban_00448,wuchereria_bancrofti_prjna275548,False
Wban_00449,wuchereria_bancrofti_prjna275548,False
Wban_00450,wuchereria_bancrofti_prjna275548,False
Wban_00451,wuchereria_bancrofti_prjna275548,False
Wban_00452,wuchereria_bancrofti_prjna275548,False
Wban_00453,wuchereria_bancrofti_prjna275548,False
Wban_00454,wuchereria_bancrofti_prjna275548,False
Wban_00455,wuchereria_bancrofti_prjna275548,False
Wban_00456,wuchereria_bancrofti_prjna275548,False
Wban_00457,wuchereria_bancrofti_prjna275548,False
Wban_00458,wuchereria_bancrofti_prjna275548,False
Wban_00459,wuchereria_bancrofti_prjna275548,False
Wban_00460,wuchereria_bancrofti_prjna275548,False
Wban_00461,wuchereria_bancrofti_prjna275548,False
Wban_00462,wuchereria_bancrofti_prjna275548,False
Wban_00463,wuchereria_bancrofti_prjna275548,False
Wban_00464,wuchereria_bancrofti_prjna275548,False
Wban_00465,wuchereria_bancrofti_prjna275548,False
Wban_00466,wuchereria_bancrofti_prjna275548,False
Wban_00467,wuchereria_bancrofti_prjna275548,False
Wban_00468,wuchereria_bancrofti_prjna275548,False
Wban_00469,wuchereria_bancrofti_prjna275548,False
Wban_00470,wuchereria_bancrofti_prjna275548,False
Wban_00471,wuchereria_bancrofti_prjna275548,False
Wban_00472,wuchereria_bancrofti_prjna275548,False
Wban_00473,wuchereria_bancrofti_prjna275548,False
Wban_00474,wuchereria_bancrofti_prjna275548,False
Wban_00475,wuchereria_bancrofti_prjna275548,False
Wban_00476,wuchereria_bancrofti_prjna275548,False
Wban_00477,wuchereria_bancrofti_prjna275548,False
Wban_00478,wuchereria_bancrofti_prjna275548,False
Wban_00479,wuchereria_bancrofti_prjna275548,False
Wban_00480,wuchereria_bancrofti_prjna275548,False
Wban_00481,wuchereria_bancrofti_prjna275548,False
Wban_00482,wuchereria_bancrofti_prjna275548,False
Wban_00483,wuchereria_bancrofti_prjna275548,False
Wban_00484,wuchereria_bancrofti_prjna275548,False
Wban_00485,wuchereria_bancrofti_prjna275548,False
Wban_00486,wuchereria_bancrofti_prjna275548,False
Wban_00487,wuchereria_bancrofti_prjna275548,False
Wban_00488,wuchereria_bancrofti_prjna275548,False
Wban_00489,wuchereria_bancrofti_prjna275548,False
Wban_00490,wuchereria_bancrofti_prjna275548,False
Wban_00491,wuchereria_bancrofti_prjna275548,False
Wban_00492,wuchereria_bancrofti_prjna275548,False
Wban_00493,wuchereria_bancrofti_prjna275548,False
Wban_00494,wuchereria_bancrofti_prjna275548,False
Wban_00495,wuchereria_bancrofti_prjna275548,False
Wban_00496,wuchereria_bancrofti_prjna275548,False
Wban_00497,wuchereria_bancrofti_prjna275548,False
Wban_00498,wuchereria_bancrofti_prjna275548,False
Wban_00499,wuchereria_bancrofti_prjna275548,False
Wban_00500,wuchereria_bancrofti_prjna275548,False
Wban_00501,wuchereria_bancrofti_prjna275548,False
Wban_00502,wuchereria_bancrofti_prjna275548,False
Wban_00503,wuchereria_bancrofti_prjna275548,False
Wban_00504,wuchereria_bancrofti_prjna275548,False
Wban_00505,wuchereria_bancrofti_prjna275548,False
Wban_00506,wuchereria_bancrofti_prjna275548,False
Wban_00507,wuchereria_bancrofti_prjna275548,False
Wban_00508,wuchereria_bancrofti_prjna275548,False
Wban_00509,wuchereria_bancrofti_prjna275548,False
Wban_00510,wuchereria_bancrofti_prjna275548,False
Wban_00511,wuchereria_bancrofti_prjna275548,False
Wban_00512,wuchereria_bancrofti_prjna275548,False
Wban_00513,wuchereria_bancrofti_prjna275548,False
Wban_00514,wuchereria_bancrofti_prjna275548,False
Wban_00515,wuchereria_bancrofti_prjna275548,False
Wban_00516,wuchereria_bancrofti_prjna275548,False
Wban_00517,wuchereria_bancrofti_prjna275548,False
